date,time,code,open,high,low,close,volume,amount
2018/1/25,2018-01-25 14:15,sz.000001,13.07082665,13.08904383,12.97063216,13.00706652,6909782,98812128
2018/1/25,2018-01-25 14:30,sz.000001,12.97063216,13.00706652,12.91598062,12.92508921,11370541,161667024
2018/1/25,2018-01-25 14:45,sz.000001,12.92508921,12.9341978,12.85222049,12.86132908,16550266,234125952
2018/1/25,2018-01-25 15:00,sz.000001,12.86132908,12.9341978,12.85222049,12.9341978,11542565,163243744
2018/1/26,2018-01-26 09:45,sz.000001,12.91598062,12.94330639,12.80667754,12.94330639,14562274,205742280
2018/1/26,2018-01-26 10:00,sz.000001,12.94330639,13.03439229,12.94330639,12.99795793,14139711,201653656
2018/1/26,2018-01-26 10:15,sz.000001,12.99795793,13.00706652,12.8431119,12.89776344,9522397,135339280
2018/1/26,2018-01-26 10:30,sz.000001,12.89776344,12.95241498,12.88865485,12.89776344,5640913,79925808
2018/1/26,2018-01-26 10:45,sz.000001,12.89776344,12.94330639,12.87954626,12.92508921,4501271,63763120
2018/1/26,2018-01-26 11:00,sz.000001,12.92508921,12.98884934,12.88865485,12.97974075,10422903,148094816
2018/1/26,2018-01-26 11:15,sz.000001,13.0252837,13.04350088,12.92508921,12.9341978,14686245,209586912
2018/1/26,2018-01-26 11:30,sz.000001,12.92508921,13.03439229,12.91598062,13.0252837,11357949,161944752
2018/1/26,2018-01-26 13:15,sz.000001,13.01617511,13.06171806,12.94330639,12.98884934,12968915,185117136
2018/1/26,2018-01-26 13:30,sz.000001,12.97974075,13.04350088,12.9341978,12.97063216,10453122,149078880
2018/1/26,2018-01-26 13:45,sz.000001,12.96152357,12.97063216,12.85222049,12.94330639,12101460,171607376
2018/1/26,2018-01-26 14:00,sz.000001,12.94330639,12.97063216,12.9341978,12.94330639,2924066,41568368
2018/1/26,2018-01-26 14:15,sz.000001,12.94330639,13.00706652,12.9341978,12.9341978,7738372,110157104
2018/1/26,2018-01-26 14:30,sz.000001,12.92508921,12.99795793,12.89776344,12.97974075,12064561,171487200
2018/1/26,2018-01-26 14:45,sz.000001,12.98884934,12.98884934,12.77935177,12.78846036,35464437,501582912
2018/1/26,2018-01-26 15:00,sz.000001,12.78846036,12.89776344,12.77024318,12.79756895,24750269,348455024
2018/1/29,2018-01-29 09:45,sz.000001,12.79756895,12.90687203,12.76113459,12.78846036,24756470,348830944
2018/1/29,2018-01-29 10:00,sz.000001,12.78846036,12.87043767,12.77024318,12.86132908,14008274,196913232
2018/1/29,2018-01-29 10:15,sz.000001,12.86132908,12.87043767,12.80667754,12.83400331,9121713,128544960
2018/1/29,2018-01-29 10:30,sz.000001,12.85222049,12.97974075,12.85222049,12.90687203,16847233,238897440
2018/1/29,2018-01-29 10:45,sz.000001,12.90687203,12.91598062,12.83400331,12.85222049,10486433,148203456
2018/1/29,2018-01-29 11:00,sz.000001,12.86132908,12.87043767,12.78846036,12.78846036,9058374,127397792
2018/1/29,2018-01-29 11:15,sz.000001,12.79756895,12.79756895,12.752026,12.77024318,9448246,132499472
2018/1/29,2018-01-29 11:30,sz.000001,12.77935177,12.78846036,12.62450574,12.71559164,14590637,203439216
2018/1/29,2018-01-29 13:15,sz.000001,12.70648305,12.73380882,12.67004869,12.72470023,5172407,72111840
2018/1/29,2018-01-29 13:30,sz.000001,12.72470023,12.74291741,12.65183151,12.65183151,7948460,110679952
2018/1/29,2018-01-29 13:45,sz.000001,12.65183151,12.68826587,12.63361433,12.6609401,11676397,162254624
2018/1/29,2018-01-29 14:00,sz.000001,12.6609401,12.67004869,12.54252843,12.55163702,12789458,177074352
2018/1/29,2018-01-29 14:15,sz.000001,12.55163702,12.58807138,12.45144253,12.46965971,19577230,268913520
2018/1/29,2018-01-29 14:30,sz.000001,12.4787683,12.54252843,12.44233394,12.54252843,11297964,154833920
2018/1/29,2018-01-29 14:45,sz.000001,12.53341984,12.53341984,12.3876824,12.41500817,19882428,271492816
2018/1/29,2018-01-29 15:00,sz.000001,12.42411676,12.53341984,12.39679099,12.51520266,12392944,169364560
2018/1/30,2018-01-30 09:45,sz.000001,12.4787683,12.59717997,12.44233394,12.55163702,13514735,185759303
2018/1/30,2018-01-30 10:00,sz.000001,12.56074561,12.60628856,12.53341984,12.56074561,8605000,118727689
2018/1/30,2018-01-30 10:15,sz.000001,12.5698542,12.58807138,12.4787683,12.51520266,7562845,104135808
2018/1/30,2018-01-30 10:30,sz.000001,12.51520266,12.52431125,12.4787683,12.51520266,5769732,79196640
2018/1/30,2018-01-30 10:45,sz.000001,12.52431125,12.53341984,12.4787683,12.50609407,3875638,53213776
2018/1/30,2018-01-30 11:00,sz.000001,12.50609407,12.54252843,12.49698548,12.51520266,2731739,37525616
2018/1/30,2018-01-30 11:15,sz.000001,12.50609407,12.51520266,12.4787683,12.51520266,3258295,44706720
2018/1/30,2018-01-30 11:30,sz.000001,12.51520266,12.51520266,12.43322535,12.44233394,5460900,74760304
2018/1/30,2018-01-30 13:15,sz.000001,12.44233394,12.46055112,12.34213945,12.46055112,11148731,151714480
2018/1/30,2018-01-30 13:30,sz.000001,12.45144253,12.48787689,12.41500817,12.48787689,4055932,55441696
2018/1/30,2018-01-30 13:45,sz.000001,12.48787689,12.48787689,12.44233394,12.4787683,4271345,58419696
2018/1/30,2018-01-30 14:00,sz.000001,12.46055112,12.48787689,12.43322535,12.43322535,3893780,53251312
2018/1/30,2018-01-30 14:15,sz.000001,12.43322535,12.44233394,12.36035663,12.40589958,7597680,103419744
2018/1/30,2018-01-30 14:30,sz.000001,12.40589958,12.43322535,12.3876824,12.41500817,5337807,72766832
2018/1/30,2018-01-30 14:45,sz.000001,12.40589958,12.45144253,12.36946522,12.40589958,8945063,121830672
2018/1/30,2018-01-30 15:00,sz.000001,12.40589958,12.43322535,12.36035663,12.43322535,13444764,182838592
2018/1/31,2018-01-31 09:45,sz.000001,12.3876824,12.5698542,12.32392227,12.52431125,22354793,305714800
2018/1/31,2018-01-31 10:00,sz.000001,12.51520266,12.59717997,12.4787683,12.59717997,15722592,216364240
2018/1/31,2018-01-31 10:15,sz.000001,12.59717997,12.63361433,12.56074561,12.57896279,17168088,237386496
2018/1/31,2018-01-31 10:30,sz.000001,12.57896279,12.63361433,12.56074561,12.59717997,7391545,102203200
2018/1/31,2018-01-31 10:45,sz.000001,12.59717997,12.65183151,12.54252843,12.64272292,9266736,128126800
2018/1/31,2018-01-31 11:00,sz.000001,12.64272292,12.67004869,12.59717997,12.6609401,10040606,139324224
2018/1/31,2018-01-31 11:15,sz.000001,12.67004869,12.69737446,12.64272292,12.67915728,8461538,117628432
2018/1/31,2018-01-31 11:30,sz.000001,12.68826587,12.72470023,12.6609401,12.71559164,10025607,139733520
2018/1/31,2018-01-31 13:15,sz.000001,12.72470023,12.74291741,12.67915728,12.68826587,8628880,120489216
2018/1/31,2018-01-31 13:30,sz.000001,12.68826587,12.72470023,12.67004869,12.71559164,7264671,101262656
2018/1/31,2018-01-31 13:45,sz.000001,12.71559164,12.72470023,12.62450574,12.67004869,8299327,115626736
2018/1/31,2018-01-31 14:00,sz.000001,12.67004869,12.67915728,12.63361433,12.64272292,4585300,63725696
2018/1/31,2018-01-31 14:15,sz.000001,12.64272292,12.67004869,12.61539715,12.61539715,6724200,93374592
2018/1/31,2018-01-31 14:30,sz.000001,12.62450574,12.62450574,12.57896279,12.61539715,5436950,75228528
2018/1/31,2018-01-31 14:45,sz.000001,12.60628856,12.77935177,12.60628856,12.77024318,17886697,249486480
2018/1/31,2018-01-31 15:00,sz.000001,12.77024318,12.79756895,12.71559164,12.79756895,15515384,217429152
2018/2/1,2018-02-01 09:45,sz.000001,12.70648305,12.88865485,12.70648305,12.87954626,26456681,371887904
2018/2/1,2018-02-01 10:00,sz.000001,12.87043767,13.0252837,12.85222049,12.96152357,29736067,422840896
2018/2/1,2018-02-01 10:15,sz.000001,12.96152357,13.0252837,12.89776344,13.00706652,16925431,240902880
2018/2/1,2018-02-01 10:30,sz.000001,13.00706652,13.00706652,12.82489472,12.8431119,14297729,202994032
2018/2/1,2018-02-01 10:45,sz.000001,12.85222049,12.89776344,12.73380882,12.73380882,14900536,209838688
2018/2/1,2018-02-01 11:00,sz.000001,12.73380882,12.81578613,12.71559164,12.73380882,7877197,110449936
2018/2/1,2018-02-01 11:15,sz.000001,12.73380882,12.78846036,12.61539715,12.78846036,10672180,148868976
2018/2/1,2018-02-01 11:30,sz.000001,12.78846036,12.80667754,12.68826587,12.80667754,5659147,79130384
2018/2/1,2018-02-01 13:15,sz.000001,12.80667754,12.80667754,12.67915728,12.70648305,12764721,178524432
2018/2/1,2018-02-01 13:30,sz.000001,12.71559164,12.78846036,12.67004869,12.73380882,8715364,121849184
2018/2/1,2018-02-01 13:45,sz.000001,12.73380882,12.77935177,12.69737446,12.76113459,6126960,85678464
2018/2/1,2018-02-01 14:00,sz.000001,12.76113459,12.76113459,12.69737446,12.70648305,3060191,42752432
